,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,intersection_street_1,intersection_street_2,landmark,closed_date,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
226,57106245,2023-03-22T00:12:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436.0,126-33 146 STREET,146 STREET,ROCKAWAY BOULEVARD,SUTTER AVENUE,ADDRESS,JAMAICA,,In Progress,,2023-03-22T02:35:01.000,12 QUEENS,4121010008.0,QUEENS,1042019.0,184612.0,ONLINE,Unspecified,QUEENS,40.67320555729419,-73.79174237822687,"{'latitude': '40.67320555729419', 'longitude': '-73.79174237822687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24671.0,41.0,3.0,46.0,71.0,ROCKAWAY BOULEVARD,SUTTER AVENUE,146 STREET,,,,,,,
227,57099326,2023-03-22T00:12:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10040.0,4580 BROADWAY,BROADWAY,BENNETT AVENUE,WEST  196 STREET,ADDRESS,NEW YORK,,In Progress,,2023-03-22T02:16:21.000,12 MANHATTAN,1021720004.0,MANHATTAN,1003335.0,252644.0,MOBILE,Unspecified,MANHATTAN,40.86010355018393,-73.93100516216545,"{'latitude': '40.86010355018393', 'longitude': '-73.93100516216545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092.0,47.0,4.0,39.0,22.0,BENNETT AVENUE,WEST  196 STREET,BROADWAY,,,,,,,
228,57098769,2023-03-22T00:10:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10033.0,WEST  187 STREET,WEST  187 STREET,OVERLOOK TERRACE,WEST  187 STREET,INTERSECTION,,,In Progress,,2023-03-22T02:22:03.000,12 MANHATTAN,,MANHATTAN,1001945.0,250753.0,MOBILE,Unspecified,MANHATTAN,40.85491621840445,-73.9360351888741,"{'latitude': '40.85491621840445', 'longitude': '-73.9360351888741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091.0,47.0,4.0,39.0,22.0,OVERLOOK TERRACE,WEST  187 STREET,,,,,,,,
229,57101797,2023-03-22T00:10:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11414.0,80-03 153 AVENUE,153 AVENUE,80 STREET,81 STREET,ADDRESS,HOWARD BEACH,,Closed,The Police Department issued a summons in response to the complaint.,2023-03-22T01:12:30.000,10 QUEENS,4114270042.0,QUEENS,1024757.0,181881.0,ONLINE,Unspecified,QUEENS,40.66580539709218,-73.85398827157903,"{'latitude': '40.66580539709218', 'longitude': '-73.85398827157903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15314.0,62.0,3.0,41.0,64.0,80 STREET,81 STREET,153 AVENUE,2023-03-22T01:12:26.000,,,,,,
230,57106384,2023-03-22T00:10:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11429.0,104-35 212 PLACE,212 PLACE,104 ROAD,HOLLIS AVENUE,ADDRESS,QUEENS VILLAGE,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T01:38:49.000,13 QUEENS,4110980113.0,QUEENS,1054824.0,198355.0,ONLINE,Unspecified,QUEENS,40.71083393912124,-73.74543652924135,"{'latitude': '40.71083393912124', 'longitude': '-73.74543652924135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24338.0,63.0,3.0,6.0,63.0,104 ROAD,HOLLIS AVENUE,212 PLACE,2023-03-22T01:38:45.000,,,,,,
231,57098813,2023-03-22T00:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11385.0,,,,,INTERSECTION,QUEENS,N/A,Open,,,05 QUEENS,,QUEENS,1015385.0,194208.0,UNKNOWN,Unspecified,QUEENS,40.69967809456495,-73.88771362804852,"{'latitude': '40.69967809456495', 'longitude': '-73.88771362804852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,34.0,62.0,COOPER AVENUE,66 STREET,,,,,,,,
232,57100696,2023-03-22T00:09:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228.0,1443 81 STREET,81 STREET,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-22T01:29:36.000,11 BROOKLYN,,BROOKLYN,982112.0,163318.0,PHONE,Unspecified,BROOKLYN,40.61494634413646,-74.0077007699359,"{'latitude': '40.61494634413646', 'longitude': '-74.0077007699359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13511.0,1.0,2.0,44.0,37.0,14 AVENUE,15 AVENUE,81 STREET,2023-03-22T01:29:29.000,,,,,,
233,57107216,2023-03-22T00:09:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468.0,2320 AQUEDUCT AVENUE,AQUEDUCT AVENUE,EVELYN PLACE,NORTH STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-03-22T01:46:27.000,07 BRONX,2032090021.0,BRONX,1010295.0,252759.0,PHONE,Unspecified,BRONX,40.86040140051718,-73.90584339745936,"{'latitude': '40.86040140051718', 'longitude': '-73.90584339745936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,24.0,5.0,29.0,34.0,EVELYN PLACE,NORTH STREET,AQUEDUCT AVENUE,2023-03-22T01:46:21.000,,,,,,
234,57098790,2023-03-22T00:09:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11233.0,,,,,INTERSECTION,BROOKLYN,,Open,,,08 BROOKLYN,,BROOKLYN,1005758.0,183428.0,UNKNOWN,Unspecified,BROOKLYN,40.670118104058744,-73.92246717181506,"{'latitude': '40.670118104058744', 'longitude': '-73.92246717181506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516.0,16.0,2.0,17.0,49.0,RALPH AVENUE,ST JOHNS PLACE,,,,,,,,
235,57107567,2023-03-22T00:08:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206.0,607 MARCY AVENUE,MARCY AVENUE,VERNON AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T01:18:39.000,03 BROOKLYN,3017590003.0,BROOKLYN,998405.0,192183.0,ONLINE,Unspecified,BROOKLYN,40.69416339286927,-73.94895513774881,"{'latitude': '40.69416339286927', 'longitude': '-73.94895513774881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213.0,69.0,2.0,49.0,51.0,VERNON AVENUE,WILLOUGHBY AVENUE,MARCY AVENUE,2023-03-22T01:18:34.000,,,,,,
236,57100083,2023-03-22T00:08:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10309.0,70 MALLOW STREET,MALLOW STREET,MASON BOULEVARD,CORRELL AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-22T00:29:12.000,03 STATEN ISLAND,5061460042.0,STATEN ISLAND,926237.0,138395.0,ONLINE,Unspecified,STATEN ISLAND,40.546348171337335,-74.20874021058188,"{'latitude': '40.546348171337335', 'longitude': '-74.20874021058188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10696.0,15.0,1.0,9.0,77.0,MASON BOULEVARD,CORRELL AVENUE,MALLOW STREET,2023-03-22T00:29:07.000,,,,,,
237,57106686,2023-03-22T00:08:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226.0,423 EAST   23 STREET,EAST   23 STREET,DITMAS AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,,In Progress,,2023-03-22T02:07:32.000,14 BROOKLYN,3052090033.0,BROOKLYN,996435.0,172373.0,MOBILE,Unspecified,BROOKLYN,40.639792291060566,-73.9560950308931,"{'latitude': '40.639792291060566', 'longitude': '-73.9560950308931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,60.0,2.0,11.0,43.0,DITMAS AVENUE,NEWKIRK AVENUE,EAST   23 STREET,,,,,,,
238,57105505,2023-03-22T00:08:04.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10455.0,541 UNION AVENUE,UNION AVENUE,EAST  147 STREET,EAST  149 STREET,ADDRESS,BRONX,,In Progress,,,01 BRONX,2025820042.0,BRONX,1010420.0,235260.0,MOBILE,Unspecified,BRONX,40.81237137041546,-73.90545977958996,"{'latitude': '40.81237137041546', 'longitude': '-73.90545977958996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10933.0,49.0,5.0,35.0,23.0,EAST  147 STREET,EAST  149 STREET,UNION AVENUE,,,,,,,
239,57100591,2023-03-22T00:07:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458.0,4726 PARK AVENUE,PARK AVENUE,EAST  188 STREET,METRO NORTH HARLEM LINE,ADDRESS,BRONX,,In Progress,,,06 BRONX,2030410043.0,BRONX,1014134.0,252418.0,ONLINE,Unspecified,BRONX,40.85945329812781,-73.89196636708384,"{'latitude': '40.85945329812781', 'longitude': '-73.89196636708384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936.0,35.0,5.0,22.0,31.0,EAST  188 STREET,METRO NORTH HARLEM LINE,PARK AVENUE,,,,,,,
240,57105523,2023-03-22T00:07:41.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11238.0,333 LAFAYETTE AVENUE,LAFAYETTE AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T01:24:34.000,02 BROOKLYN,3019330100.0,BROOKLYN,994866.0,190188.0,PHONE,Unspecified,BROOKLYN,40.6886925314189,-73.96172039680197,"{'latitude': '40.6886925314189', 'longitude': '-73.96172039680197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829.0,68.0,2.0,48.0,55.0,GRAND AVENUE,CLASSON AVENUE,LAFAYETTE AVENUE,2023-03-22T01:24:26.000,,,,,,
241,57103617,2023-03-22T00:07:37.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461.0,3063 BUHRE AVENUE,BUHRE AVENUE,HOBART AVENUE,JARVIS AVENUE,ADDRESS,BRONX,,In Progress,,2023-03-22T02:42:47.000,10 BRONX,2041960034.0,BRONX,1031092.0,248129.0,ONLINE,Unspecified,BRONX,40.84760760081556,-73.83069160355709,"{'latitude': '40.84760760081556', 'longitude': '-73.83069160355709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270.0,43.0,5.0,12.0,28.0,HOBART AVENUE,JARVIS AVENUE,BUHRE AVENUE,,,,,,,
242,57099964,2023-03-22T00:07:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027.0,1470 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  131 STREET,WEST  133 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T01:57:49.000,09 MANHATTAN,1019840001.0,MANHATTAN,997153.0,237061.0,ONLINE,Unspecified,MANHATTAN,40.817343949772905,-73.95338389635391,"{'latitude': '40.817343949772905', 'longitude': '-73.95338389635391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424.0,37.0,4.0,23.0,17.0,WEST  131 STREET,WEST  133 STREET,AMSTERDAM AVENUE,2023-03-22T01:57:44.000,,,,,,
243,57105271,2023-03-22T00:07:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10312.0,262 SEIDMAN AVENUE,SEIDMAN AVENUE,KOCH BOULEVARD,SHIRLEY AVENUE,ADDRESS,STATEN ISLAND,,Open,The Department of Sanitation is in the process of investigating this complaint.,,03 STATEN ISLAND,5053800029.0,STATEN ISLAND,938786.0,133828.0,PHONE,Unspecified,STATEN ISLAND,40.53388583937212,-74.16355630444785,"{'latitude': '40.53388583937212', 'longitude': '-74.16355630444785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10699.0,15.0,1.0,9.0,77.0,,,,,,,,,,
244,57107271,2023-03-22T00:06:32.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10033.0,175 PINEHURST AVENUE,PINEHURST AVENUE,HUDSON VIEW GARDENS,WEST  187 STREET,ADDRESS,NEW YORK,,In Progress,,2023-03-22T02:18:21.000,12 MANHATTAN,1021790201.0,MANHATTAN,1001350.0,250459.0,MOBILE,Unspecified,MANHATTAN,40.85411044869137,-73.93818677519933,"{'latitude': '40.85411044869137', 'longitude': '-73.93818677519933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091.0,47.0,4.0,39.0,22.0,HUDSON VIEW GARDENS,WEST  187 STREET,PINEHURST AVENUE,,,,,,,
245,57106165,2023-03-22T00:06:31.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11201.0,99 JORALEMON STREET,JORALEMON STREET,GARDEN PLACE,HENRY STREET,ADDRESS,BROOKLYN,,In Progress,,,02 BROOKLYN,3002530007.0,BROOKLYN,985436.0,191855.0,PHONE,Unspecified,BROOKLYN,40.69327434934787,-73.99572317937175,"{'latitude': '40.69327434934787', 'longitude': '-73.99572317937175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865.0,68.0,2.0,38.0,54.0,GARDEN PLACE,HENRY STREET,JORALEMON STREET,,,,,,,
246,57107538,2023-03-22T00:06:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10305.0,385 RARITAN AVENUE,RARITAN AVENUE,HYLAN BOULEVARD,LACONIA AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T00:57:38.000,02 STATEN ISLAND,5033690001.0,STATEN ISLAND,959801.0,153845.0,PHONE,Unspecified,STATEN ISLAND,40.58891142311412,-74.08802748062321,"{'latitude': '40.58891142311412', 'longitude': '-74.08802748062321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10692.0,30.0,1.0,14.0,76.0,HYLAN BOULEVARD,LACONIA AVENUE,RARITAN AVENUE,2023-03-22T00:57:31.000,,,,,,
247,57104499,2023-03-22T00:06:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11220.0,4523 SIXTH AVENUE,SIXTH AVENUE,45 STREET,46 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T00:17:54.000,07 BROOKLYN,3007490001.0,BROOKLYN,982759.0,174777.0,MOBILE,Unspecified,BROOKLYN,40.64639901033408,-74.00537290014336,"{'latitude': '40.64639901033408', 'longitude': '-74.00537290014336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180.0,9.0,2.0,7.0,45.0,45 STREET,46 STREET,6 AVENUE,2023-03-22T00:17:48.000,,,,,,
248,57105928,2023-03-22T00:06:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,146 28 AVENUE,28 AVENUE,HARWAY AVENUE,CROPSEY AVENUE,ADDRESS,BROOKLYN,,In Progress,,,13 BROOKLYN,3069150028.0,BROOKLYN,987800.0,153346.0,MOBILE,Unspecified,BROOKLYN,40.58757477541855,-73.98721864902598,"{'latitude': '40.58757477541855', 'longitude': '-73.98721864902598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616.0,21.0,2.0,45.0,35.0,HARWAY AVENUE,CROPSEY AVENUE,28 AVENUE,,,,,,,
249,57102130,2023-03-22T00:06:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223.0,1636 WEST    9 STREET,WEST    9 STREET,AVENUE P,QUENTIN ROAD,ADDRESS,BROOKLYN,,In Progress,,2023-03-22T02:49:24.000,11 BROOKLYN,3066220021.0,BROOKLYN,989151.0,160295.0,MOBILE,Unspecified,BROOKLYN,40.60664773325792,-73.98234949376669,"{'latitude': '40.60664773325792', 'longitude': '-73.98234949376669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183.0,1.0,2.0,18.0,37.0,AVENUE P,QUENTIN ROAD,WEST    9 STREET,,,,,,,
250,57102246,2023-03-22T00:06:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204.0,1466 WEST    5 STREET,WEST    5 STREET,65 STREET,AVENUE O,ADDRESS,BROOKLYN,,In Progress,,,11 BROOKLYN,3065790038.0,BROOKLYN,989989.0,162057.0,MOBILE,Unspecified,BROOKLYN,40.611483558651415,-73.97933001563813,"{'latitude': '40.611483558651415', 'longitude': '-73.97933001563813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,18.0,37.0,65 STREET,AVENUE O,WEST    5 STREET,,,,,,,
251,57103541,2023-03-22T00:06:00.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11433.0,105-35 172 STREET,172 STREET,105 AVENUE,107 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T00:58:35.000,12 QUEENS,4102310134.0,QUEENS,1044021.0,194967.0,ONLINE,Unspecified,QUEENS,40.70161428104218,-73.78443331955593,"{'latitude': '40.70161428104218', 'longitude': '-73.78443331955593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668.0,41.0,3.0,6.0,61.0,105 AVENUE,107 AVENUE,172 STREET,2023-03-22T00:58:29.000,,,,,,
252,57107391,2023-03-22T00:05:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11354.0,25-06 120 STREET,120 STREET,25 AVENUE,25 ROAD,ADDRESS,FLUSHING,,In Progress,,2023-03-22T02:46:20.000,07 QUEENS,4042527501.0,QUEENS,1026340.0,222298.0,ONLINE,Unspecified,QUEENS,40.77673273961016,-73.84802944378254,"{'latitude': '40.77673273961016', 'longitude': '-73.84802944378254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14191.0,22.0,3.0,20.0,67.0,25 AVENUE,25 ROAD,120 STREET,,,,,,,
253,57107851,2023-03-22T00:05:42.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11206.0,21 INGRAHAM STREET,INGRAHAM STREET,BOGART STREET,MORGAN AVENUE,ADDRESS,BROOKLYN,,In Progress,,,01 BROOKLYN,3030750132.0,BROOKLYN,1002838.0,196834.0,ONLINE,Unspecified,BROOKLYN,40.706921095854064,-73.93295630333537,"{'latitude': '40.706921095854064', 'longitude': '-73.93295630333537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213.0,36.0,2.0,30.0,56.0,BOGART STREET,MORGAN AVENUE,INGRAHAM STREET,,,,,,,
254,57101516,2023-03-22T00:05:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453.0,2021 CEDAR AVENUE,CEDAR AVENUE,WEST  179 STREET,WEST  182 STREET,ADDRESS,BRONX,,In Progress,,,05 BRONX,,BRONX,1007254.0,251763.0,ONLINE,Unspecified,BRONX,40.85767612864527,-73.91684048227135,"{'latitude': '40.85767612864527', 'longitude': '-73.91684048227135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,6.0,5.0,29.0,29.0,WEST  179 STREET,WEST  182 STREET,CEDAR AVENUE,,,,,,,
255,57099428,2023-03-22T00:05:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201.0,160 SCHERMERHORN STREET,SCHERMERHORN STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T00:25:44.000,02 BROOKLYN,3001700015.0,BROOKLYN,987730.0,190489.0,ONLINE,Unspecified,BROOKLYN,40.68952438975952,-73.98745151871981,"{'latitude': '40.68952438975952', 'longitude': '-73.98745151871981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865.0,68.0,2.0,38.0,54.0,SMITH STREET,HOYT STREET,SCHERMERHORN STREET,2023-03-22T00:25:40.000,,,,,,
256,57104954,2023-03-22T00:04:27.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029.0,324 EAST  116 STREET,EAST  116 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T00:59:55.000,11 MANHATTAN,1016870040.0,MANHATTAN,1001702.0,229526.0,ONLINE,Unspecified,MANHATTAN,40.796654645095565,-73.9369688110391,"{'latitude': '40.796654645095565', 'longitude': '-73.9369688110391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426.0,7.0,4.0,35.0,16.0,2 AVENUE,1 AVENUE,EAST  116 STREET,2023-03-22T00:59:49.000,,,,,,
